id,keyword,answer,sentence,options
985,好,（4）善,勤心养公姥，好自相扶将（《孔雀东南飞并序》）,（1）不论如何；（2）交好；友爱；（3）可以；便于；（4）善；（5）喜爱，爱好；（《国风》好色而不淫（《屈原列传》）；（6）优良，良好
986,好,（5）喜爱，爱好,李氏子蟠，年十七，好古文（《师说》）,（1）不论如何；（2）交好；友爱；（3）可以；便于；（4）善；（5）喜爱，爱好；（《国风》好色而不淫（《屈原列传》）；（6）优良，良好
987,好,（5）喜爱，爱好,村中少年好事者驯养一虫（《促织》）,（1）不论如何；（2）交好；友爱；（3）可以；便于；（4）善；（5）喜爱，爱好；（《国风》好色而不淫（《屈原列传》）；（6）优良，良好
988,好,（5）喜爱，爱好,就有道而正焉，可谓好学也已（《<论语>十二章》）,（1）不论如何；（2）交好；友爱；（3）可以；便于；（4）善；（5）喜爱，爱好；（《国风》好色而不淫（《屈原列传》）；（6）优良，良好
989,好,（《国风》好色而不淫（《屈原列传》）,见长人者好烦其令（《种树郭橐驼传》）,（1）不论如何；（2）交好；友爱；（3）可以；便于；（4）善；（5）喜爱，爱好；（《国风》好色而不淫（《屈原列传》）；（6）优良，良好
990,好,（6）优良，良好,安排的好菜蔬，调和的好汁水（《林教头风雪山神庙》）,（1）不论如何；（2）交好；友爱；（3）可以；便于；（4）善；（5）喜爱，爱好；（《国风》好色而不淫（《屈原列传》）；（6）优良，良好
991,好,（6）优良，良好,这个差使又好似天王堂（《林教头风雪山神庙》）,（1）不论如何；（2）交好；友爱；（3）可以；便于；（4）善；（5）喜爱，爱好；（《国风》好色而不淫（《屈原列传》）；（6）优良，良好
992,恨,（1）悔恨，遗憾,此三者，吾遗恨也（《五代史伶官传序》）,（1）悔恨，遗憾；（2）怨恨
993,恨,（2）怨恨,艰难苦恨繁霜鬓（《登高》）,（1）悔恨，遗憾；（2）怨恨
994,恨,（2）怨恨,别有幽愁暗恨生（《琵琶行并序》）,（1）悔恨，遗憾；（2）怨恨
995,恨,（2）怨恨,子为父死，亡所恨（《苏武传》）,（1）悔恨，遗憾；（2）怨恨
996,恨,（2）怨恨,生人作死别，恨恨那可论（《孔雀东南飞并序》）,（1）悔恨，遗憾；（2）怨恨
997,何,（1）不久,无何，宰以卓异闻（《促织》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
998,何,（2）副词，多么，表示感叹,何乃太区区（《孔雀东南飞并序》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
999,何,（2）副词，多么，表示感叹,贵贱情何薄（《孔雀东南飞并序》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1000,何,（3）副词，用反问的语气表示不必,相逢何必曾相识（《琵琶行并序》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1001,何,（4）副词，怎么、哪里，表示反问,齐国虽褊小，吾何爱一牛（《齐桓晋文之事》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1002,何,（4）副词，怎么、哪里，表示反问,人方为刀俎，我为鱼肉，何辞为（《鸿门宴》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1003,何,（4）副词，怎么、哪里，表示反问,长桥卧波，未云何龙（《阿房宫赋》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1004,何,（5）盘诘查问,信臣精卒陈利兵而谁何（《过秦论》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1005,何,（6）疑问代词，哪里，什么地方,牛何之（《齐桓晋文之事》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1006,何,（7）疑问代词，什么,别君去兮何时还（《梦游天姥吟留别》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1007,何,（8）疑问代词，谁，哪个,游诸侯，何国不容（《屈原列传》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1008,何,（9）疑问代词，为什么，什么缘故,何为其然也？（《赤壁赋》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1009,何,（9）疑问代词，为什么，什么缘故,此心之所以合于王者，何也（《齐桓晋文之事》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1010,何,（10）疑问代词，怎么样,德何如则可以王矣？（《齐桓晋文之事》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1011,何,（10）疑问代词，怎么样,为之奈何（《鸿门宴》）,（1）不久；（2）副词，多么，表示感叹；（3）副词，用反问的语气表示不必；（4）副词，怎么、哪里，表示反问；（5）盘诘查问；（6）疑问代词，哪里，什么地方；（7）疑问代词，什么；（8）疑问代词，谁，哪个；（9）疑问代词，为什么，什么缘故；（10）疑问代词，怎么样
1012,厚,（1）扁平物体上下两面之间的距离大，与“薄”相对,磐石方且厚（《孔雀东南飞并序》）,（1）扁平物体上下两面之间的距离大，与“薄”相对；（2）敦厚，忠厚；（3）丰厚；（4）厚待；（5）厚度；（6）亲密；关系深；（7）情义重，优厚；（8）深厚；（9）实力雄厚；（10）推崇；（11）重
1013,厚,（2）敦厚，忠厚,天将以酬长厚者（《促织》）,（1）扁平物体上下两面之间的距离大，与“薄”相对；（2）敦厚，忠厚；（3）丰厚；（4）厚待；（5）厚度；（6）亲密；关系深；（7）情义重，优厚；（8）深厚；（9）实力雄厚；（10）推崇；（11）重
1014,厚,（3）丰厚,厚币委质事楚（《屈原列传》）,（1）扁平物体上下两面之间的距离大，与“薄”相对；（2）敦厚，忠厚；（3）丰厚；（4）厚待；（5）厚度；（6）亲密；关系深；（7）情义重，优厚；（8）深厚；（9）实力雄厚；（10）推崇；（11）重
1015,厚,（3）丰厚,因厚赂单于，答其善意（《苏武传》）,（1）扁平物体上下两面之间的距离大，与“薄”相对；（2）敦厚，忠厚；（3）丰厚；（4）厚待；（5）厚度；（6）亲密；关系深；（7）情义重，优厚；（8）深厚；（9）实力雄厚；（10）推崇；（11）重
1016,厚,（4）厚待,何意致不厚（《孔雀东南飞并序》）,（1）扁平物体上下两面之间的距离大，与“薄”相对；（2）敦厚，忠厚；（3）丰厚；（4）厚待；（5）厚度；（6）亲密；关系深；（7）情义重，优厚；（8）深厚；（9）实力雄厚；（10）推崇；（11）重
